farm_id,growth_rate_timestamp,growth_rate,weather_data_count,date_cos,avg_air_temperature_celsius_24h,min_air_temperature_celsius_24h,max_air_temperature_celsius_24h,median_air_temperature_celsius_24h,var_air_temperature_celsius_24h,max_global_horizontal_irradiance_24h,avg_ghi_18h_10h_utc,median_ghi_18h_10h_utc,total_sunshine_duration_24h,max_precipitation_rate_24h,var_precipitation_rate_24h,total_rain_duration_24h,growing_degree_days_24h
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-05-12 11:00:00,70.59872,48,-0.45973273945210397,4.96875,1.0,12.0,4.0,16.940492021276597,485.0,169.4264705882353,70.0,9.0,0.0,0.0,0.0,1.78125
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-05-11 11:00:00,45.0433,48,-0.4443781781046132,4.75,2.0,10.0,4.0,9.382978723404255,492.0,173.05882352941177,71.0,9.0,0.0,0.0,0.0,1.2291666666666667
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-05-10 11:00:00,43.07352,48,-0.4288919379124835,4.5625,-1.0,12.0,5.0,22.293882978723403,493.0,167.73529411764707,65.5,9.0,0.1,0.001418439716312057,4.0,1.7916666666666667
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-05-06 11:00:00,43.777,48,-0.36572252349726897,6.541666666666667,4.0,12.0,5.0,8.636524822695035,479.0,120.5,18.0,8.5,0.1,0.0021099290780141845,7.0,1.8958333333333333
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-05-05 11:00:00,44.53324,48,-0.3496474552512284,8.0,4.0,15.0,6.0,13.191489361702128,514.0,182.97058823529412,77.0,9.5,0.0,0.0,0.0,3.0625
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-05-03 11:00:00,46.29981,48,-0.3171912885891061,7.052083333333333,3.0,13.0,5.5,12.491910460992907,523.0,188.1764705882353,85.5,9.5,0.0,0.0,0.0,2.5520833333333335
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-04-27 11:00:00,48.28501,48,-0.21772323039653177,6.90625,2.0,15.0,6.0,24.294215425531913,558.0,205.8235294117647,105.5,10.0,0.0,0.0,0.0,3.03125
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-04-26 11:00:00,54.37155,48,-0.20089055513063506,7.885416666666667,2.0,12.0,8.0,8.353612588652481,558.0,207.26470588235293,110.0,10.0,0.2,0.0036170212765957457,4.0,3.3020833333333335
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-04-24 11:00:00,53.89065,48,-0.16705162550211924,10.21875,5.0,19.0,8.0,24.147938829787233,575.0,214.27941176470588,125.5,10.0,0.0,0.0,0.0,5.21875
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-04-21 11:00:00,64.39622,48,-0.11593459959550041,9.489583333333334,5.0,17.0,7.0,17.35627216312057,583.0,215.10294117647058,107.5,10.0,0.0,0.0,0.0,4.489583333333333
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-04-16 11:00:00,56.68798,48,-0.030120304846908114,10.291666666666666,5.0,18.0,8.5,22.093971631205676,620.0,239.51470588235293,168.5,10.0,0.0,0.0,0.0,5.291666666666667
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-04-14 11:00:00,52.62154,48,0.004303538296244289,9.4375,6.0,15.0,8.0,7.357712765957447,611.0,201.0441176470588,83.0,9.5,0.0,0.0,0.0,4.4375
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-04-13 11:00:00,59.84534,48,0.021516097436222254,8.958333333333334,8.0,12.0,9.0,1.402482269503546,478.0,122.8970588235294,72.5,9.5,0.1,0.001568040780141844,5.0,3.9583333333333335
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-04-09 11:00:00,57.24249,48,0.09025161003104117,13.875,8.0,20.0,14.5,21.68617021276596,642.0,203.48529411764707,77.5,9.5,0.0,0.0,0.0,8.875
89ff4b82-803f-4e84-9827-2256e76f3f0a,2024-02-25 10:00:00,61.15536,48,0.7498264012045686,15.46875,14.0,19.0,15.0,2.5043218085106385,884.0,344.72058823529414,275.5,12.0,0.1,0.0007801418439716316,2.0,10.46875
12de6462-600c-44dc-977a-dee13134f845,2024-12-14 10:00:00,81.44529,48,0.8695893893466109,20.635416666666668,11.0,29.0,22.5,46.72063386524823,969.0,436.2352941176471,438.5,14.0,0.0,0.0,0.0,15.635416666666666
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-10-19 10:00:00,56.49551,48,0.0902516100310407,9.885416666666666,6.0,15.0,9.0,11.864250886524824,546.0,212.2058823529412,195.0,12.5,0.4,0.018562721631205682,6.0,4.885416666666667
89ff4b82-803f-4e84-9827-2256e76f3f0a,2024-12-09 10:00:00,80.42817,48,0.8239230057575536,19.5625,12.0,24.0,20.0,11.527925531914894,1053.0,545.3823529411765,589.0,14.5,0.0,0.0,0.0,14.5625
9e89605f-f2b5-4375-8f8a-05b043bc35b5,2024-08-28 11:00:00,47.12043,48,-0.7206671495538615,11.5625,9.0,15.0,11.0,3.43218085106383,484.0,161.83823529411765,118.5,10.5,0.4,0.013323359929078014,19.5,6.5625
9e89605f-f2b5-4375-8f8a-05b043bc35b5,2024-08-16 11:00:00,38.04246,48,-0.8475409228928312,10.145833333333334,7.0,15.0,9.0,8.637854609929077,347.0,99.20588235294117,56.0,9.5,0.2,0.004750664893617021,7.0,5.145833333333333
28e1e31a-ab51-4bcb-84f7-f767e349c9af,2024-12-02 10:00:00,71.54722,48,0.749826401204568,13.708333333333334,8.0,21.0,13.5,22.381205673758863,882.0,402.88235294117646,408.0,14.5,0.0,0.0,0.0,8.708333333333334
ec7ea766-e197-4494-8585-ce3be39f661c,2024-11-28 10:00:00,74.0365,48,0.7025274741691566,18.833333333333332,12.0,27.0,20.0,31.535460992907804,821.0,345.11764705882354,281.0,14.0,0.0,0.0,0.0,13.833333333333334
71f7ad21-df36-449f-a624-52283cfb0c28,2024-10-28 10:00:00,78.35201,48,0.2428497220959358,7.15625,6.0,9.0,7.0,1.597406914893617,813.0,315.1617647058824,287.0,13.0,1.4,0.16552748226950353,23.0,2.15625
2a0419db-c933-4072-b370-96b99be23f54,2024-09-06 11:00:00,33.18792,48,-0.6050560696488494,10.65625,7.0,16.0,10.0,10.374002659574469,592.0,218.27941176470588,157.0,10.5,0.2,0.0025354609929078013,4.0,5.65625
2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8,2024-11-14 10:00:00,94.13821,48,0.5123714121284235,15.8125,13.0,19.0,16.0,3.4747340425531914,603.0,170.23529411764707,160.5,12.5,0.4,0.014680851063829789,9.0,10.8125
71f7ad21-df36-449f-a624-52283cfb0c28,2024-11-11 10:00:00,98.85346,48,0.46735921715800205,10.020833333333334,8.0,13.0,10.0,3.0421099290780145,960.0,471.80882352941177,482.0,14.0,2.5,0.2628191489361702,8.0,5.020833333333333
066ecc54-39b6-4ec4-9fb2-a79ca3456c7d,2024-09-16 11:00:00,75.48131,48,-0.4597327394521046,8.333333333333334,5.0,13.0,8.0,8.141843971631205,437.0,113.6029411764706,97.5,10.0,1.3,0.156009530141844,12.0,3.3333333333333335
066ecc54-39b6-4ec4-9fb2-a79ca3456c7d,2024-09-20 11:00:00,81.43721,48,-0.3975428142825566,10.90625,8.0,14.0,10.5,4.91123670212766,214.0,80.76470588235294,79.5,10.5,1.0,0.10319148936170212,20.0,5.90625
2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8,2024-10-21 10:00:00,63.38124,48,0.12447926388678869,13.291666666666666,8.0,21.0,12.0,22.413120567375884,818.0,355.2352941176471,279.0,12.5,0.0,0.0,0.0,8.291666666666666
2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8,2024-11-25 10:00:00,66.47332,48,0.6648553979642867,11.947916666666666,6.0,18.0,13.0,18.385527482269506,495.0,207.72058823529412,209.0,13.5,0.1,0.00040780141843971637,1.0,6.947916666666667
12de6462-600c-44dc-977a-dee13134f845,2024-07-23 11:00:00,17.1942,48,-0.9893142039703664,6.5625,4.0,9.0,6.5,3.2726063829787235,425.0,133.6764705882353,32.5,8.5,0.0,0.0,0.0,1.75
2a0419db-c933-4072-b370-96b99be23f54,2024-12-02 10:00:00,36.01035,48,0.749826401204568,17.697916666666668,12.0,25.0,16.0,23.422761524822697,1075.0,491.61764705882354,439.0,13.5,0.0,0.0,0.0,12.697916666666666
2a0419db-c933-4072-b370-96b99be23f54,2024-02-21 10:00:00,19.55315,48,0.7935716089521474,18.104166666666668,13.0,26.0,16.5,21.37189716312057,919.0,374.6470588235294,346.0,12.5,0.0,0.0,0.0,13.104166666666666
12de6462-600c-44dc-977a-dee13134f845,2024-05-21 11:00:00,22.45541,48,-0.5912614448635781,8.625,8.0,10.0,8.0,0.5372340425531915,145.0,44.3235294117647,10.0,7.5,0.8,0.0656283244680851,19.0,3.625
9e89605f-f2b5-4375-8f8a-05b043bc35b5,2024-10-09 10:00:00,96.15087,48,-0.08167639533042288,11.927083333333334,6.0,14.0,13.0,4.1913785460992905,646.0,217.2058823529412,147.0,12.0,1.2,0.0657347074468085,15.0,6.927083333333333
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-08-05 11:00:00,8.02494,48,-0.9322892131745134,2.6041666666666665,-2.0,10.0,2.0,18.88253546099291,493.0,168.60294117647058,79.0,9.0,0.0,0.0,0.0,1.0
2a0419db-c933-4072-b370-96b99be23f54,2024-12-21 10:00:00,36.1076,48,0.9226395488404875,19.1875,13.0,26.0,19.0,24.1875,1085.0,453.2352941176471,400.0,14.0,0.0,0.0,0.0,14.1875
ec7ea766-e197-4494-8585-ce3be39f661c,2024-10-24 10:00:00,55.17962,48,0.17553149042142777,15.166666666666666,11.0,19.0,15.5,7.375886524822694,668.0,203.33823529411765,113.5,12.5,0.0,0.0,0.0,10.166666666666666
9e89605f-f2b5-4375-8f8a-05b043bc35b5,2024-10-01 10:00:00,39.65909,48,-0.21772323039653224,11.083333333333334,7.0,16.0,10.5,12.078014184397162,624.0,229.64705882352942,213.5,11.5,0.0,0.0,0.0,6.083333333333333
066ecc54-39b6-4ec4-9fb2-a79ca3456c7d,2024-09-02 11:00:00,65.30981,48,-0.6584015846980489,11.135416666666666,6.0,18.0,10.0,20.071697695035464,708.0,254.14705882352942,151.5,10.5,0.0,0.0,0.0,6.135416666666667
9e89605f-f2b5-4375-8f8a-05b043bc35b5,2024-01-23 10:00:00,38.93488,48,0.9880226656636976,19.104166666666668,16.0,23.0,19.0,4.020833333333332,892.0,290.3382352941176,282.0,13.5,0.9,0.0939527925531915,14.0,14.104166666666666
0777fca7-017d-46f0-a911-03a837c8fa68,2024-12-09 10:00:00,68.46918,48,0.8239230057575536,16.552083333333332,13.0,18.0,17.0,1.502548758865248,574.0,279.7647058823529,332.0,14.0,2.1,0.26241910460992907,13.0,11.552083333333334
2a0419db-c933-4072-b370-96b99be23f54,2024-09-30 10:00:00,39.83559,48,-0.23449138957041052,11.083333333333334,6.0,19.0,9.0,24.758865248226947,858.0,331.47058823529414,283.0,11.5,0.0,0.0,0.0,6.083333333333333
89ff4b82-803f-4e84-9827-2256e76f3f0a,2024-09-28 11:00:00,57.85141,48,-0.26781430516217486,6.666666666666667,1.0,14.0,6.0,21.75886524822695,756.0,255.60294117647058,258.5,11.5,0.0,0.0,0.0,2.875
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-11-27 10:00:00,60.04554,48,0.690173388242972,13.5625,9.0,19.0,13.5,15.44281914893617,654.0,275.3382352941176,200.5,14.0,0.4,0.016142508865248227,6.0,8.5625
2a0419db-c933-4072-b370-96b99be23f54,2024-12-17 10:00:00,38.64458,48,0.893918596519257,17.541666666666668,13.0,23.0,16.5,8.50886524822695,1090.0,349.27941176470586,181.5,13.5,0.2,0.0032579787234042557,10.0,12.541666666666666
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-12-11 10:00:00,47.58996,48,0.8429415373547832,11.833333333333334,6.0,18.0,11.5,21.673758865248224,1053.0,535.0441176470588,594.0,15.0,0.0,0.0,0.0,6.833333333333333
a978b3d8-feab-47ad-a91b-e37c844e75e9,2024-01-10 10:00:00,57.59124,48,0.9976303053065857,16.125,14.0,19.0,16.0,3.071513002364066,753.0,256.0882352941176,172.5,14.0,0.1,0.0021099290780141845,7.0,11.125
28e1e31a-ab51-4bcb-84f7-f767e349c9af,2024-12-17 10:00:00,75.24659,48,0.893918596519257,10.270833333333334,6.0,17.0,8.0,15.265514184397166,975.0,421.69117647058823,320.5,15.0,0.1,0.0006371897163120567,2.0,5.270833333333333
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-09-20 11:00:00,42.50171,48,-0.3975428142825566,6.927083333333333,1.0,13.0,6.0,18.12754875886525,724.0,300.52941176470586,274.5,11.5,0.1,0.00040780141843971637,1.0,2.8541666666666665
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-01-15 10:00:00,43.20108,48,0.9998518392091162,9.177083333333334,7.0,12.0,9.0,1.4413785460992905,677.0,255.85294117647058,226.0,14.0,0.7,0.034343971631205665,9.5,4.177083333333333
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-05-27 11:00:00,6.7504,48,-0.6712599575675313,2.90625,0.0,8.0,2.0,7.251662234042553,410.0,135.48529411764707,30.5,9.0,0.0,0.0,0.0,0.53125
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-05-21 11:00:00,6.46909,48,-0.5912614448635781,5.15625,5.0,6.0,5.0,0.1293218085106383,222.0,51.794117647058826,8.0,7.0,0.9,0.10059840425531916,21.0,0.15625
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-05-16 11:00:00,12.5791,48,-0.5197438121555155,5.666666666666667,3.0,12.0,5.0,5.843971631205674,453.0,73.30882352941177,9.0,8.0,0.2,0.001968085106382979,2.0,1.0833333333333333
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-05-12 11:00:00,12.72379,48,-0.45973273945210397,4.78125,1.0,11.0,3.0,12.06283244680851,473.0,161.36764705882354,64.5,9.0,0.0,0.0,0.0,1.4583333333333333
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-05-06 11:00:00,12.76335,48,-0.36572252349726897,4.354166666666667,1.0,8.0,4.0,4.488918439716312,268.0,67.95588235294117,13.5,8.0,0.1,0.0011170212765957452,3.0,0.6666666666666666
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-05-01 11:00:00,24.49925,48,-0.2843591872810034,6.75,5.0,9.0,7.0,1.2872340425531914,110.0,36.85294117647059,15.0,7.5,1.7,0.29147938829787234,18.0,1.75
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-04-30 11:00:00,24.4348,48,-0.2678143051621742,8.677083333333334,5.0,14.0,8.0,11.813718971631207,519.0,161.58823529411765,46.0,9.5,0.0,0.0,0.0,3.6770833333333335
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-04-29 11:00:00,24.97073,48,-0.25119006388481935,8.760416666666666,5.0,15.0,7.0,13.414782801418438,533.0,194.4558823529412,98.5,10.0,0.0,0.0,0.0,3.7604166666666665
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-04-28 11:00:00,25.32339,48,-0.23449138957040985,8.822916666666666,5.0,16.0,7.5,16.015846631205676,537.0,197.9264705882353,112.0,10.0,0.0,0.0,0.0,3.8229166666666665
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-04-26 11:00:00,26.80736,48,-0.20089055513063506,5.416666666666667,1.0,10.0,5.0,6.748226950354609,558.0,200.11764705882354,119.5,10.0,1.7,0.14957003546099293,12.5,1.2291666666666667
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-04-22 11:00:00,47.28825,48,-0.1330147065341959,7.322916666666667,4.0,10.0,7.0,2.728612588652482,572.0,141.4558823529412,61.0,9.0,0.2,0.005035460992907802,7.0,2.3854166666666665
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-04-21 11:00:00,34.81662,48,-0.11593459959550041,9.375,6.0,15.0,8.0,10.324468085106384,572.0,211.6764705882353,128.0,10.0,0.0,0.0,0.0,4.375
27483c52-38f9-4148-bdc4-2be4c30f690b,2024-10-22 10:00:00,155.729,48,0.141540295217043,11.989583333333334,8.0,16.0,11.0,7.94137854609929,636.0,208.5735294117647,133.0,12.0,0.0,0.0,0.0,6.989583333333333
e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f,2024-10-21 10:00:00,76.92115,48,0.12447926388678869,13.729166666666666,9.0,20.0,12.0,16.41445035460993,887.0,378.0882352941176,282.5,12.5,0.0,0.0,0.0,8.729166666666666
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-09-22 11:00:00,24.51821,48,-0.3657225234972692,6.083333333333333,3.0,11.0,4.5,9.99290780141844,763.0,314.27941176470586,265.0,11.0,0.8,0.035460992907801414,7.0,1.9166666666666667
18f2c3c5-468a-4c37-9c80-fbcd351418c6,2024-12-13 10:00:00,80.30213,48,0.8609610158889945,16.635416666666668,11.0,24.0,15.5,14.848293439716311,1015.0,475.25,442.0,14.5,0.0,0.0,0.0,11.635416666666666
18f2c3c5-468a-4c37-9c80-fbcd351418c6,2024-12-12 10:00:00,84.35359,48,0.8520775211013093,17.322916666666668,9.0,26.0,17.5,42.13286790780142,1029.0,484.0735294117647,561.5,14.0,0.0,0.0,0.0,12.322916666666666
12de6462-600c-44dc-977a-dee13134f845,2024-11-17 10:00:00,163.44962,48,0.5560174366570446,8.916666666666666,3.0,15.0,8.5,17.854609929078013,1014.0,507.7647058823529,539.5,14.0,0.0,0.0,0.0,4.28125
28e1e31a-ab51-4bcb-84f7-f767e349c9af,2024-02-28 10:00:00,75.62806,48,0.7146733860429609,14.166666666666666,11.0,16.0,14.0,1.8758865248226955,428.0,187.89705882352942,189.0,12.5,1.7,0.1879155585106383,19.0,9.166666666666666
2a0419db-c933-4072-b370-96b99be23f54,2024-09-23 11:00:00,30.64165,48,-0.34964745525122826,12.541666666666666,8.0,19.0,10.5,17.572695035460992,791.0,332.70588235294116,285.0,11.5,0.0,0.0,0.0,7.541666666666667
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-02-03 10:00:00,73.77201,48,0.9413173175128471,9.447916666666666,7.0,14.0,9.0,3.587655141843972,835.0,225.5441176470588,165.0,13.0,3.8,0.7611159131205674,14.0,4.447916666666667
71f7ad21-df36-449f-a624-52283cfb0c28,2024-01-22 10:00:00,63.05897,48,0.9905324521322229,16.1875,13.0,22.0,15.0,12.19813829787234,916.0,329.79411764705884,184.0,13.0,1.6,0.1687765957446809,10.0,11.1875
2b0a307f-1ab9-4b91-9933-8ef8d4daa3c8,2024-11-30 10:00:00,71.13917,48,0.726607524768565,15.0,14.0,16.0,15.0,0.1702127659574468,493.0,157.22058823529412,145.5,13.5,1.6,0.11151484929078014,17.5,10.0
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-09-17 11:00:00,22.27068,48,-0.44437817810461344,0.84375,-3.0,4.0,1.0,4.788896276595745,668.0,240.0441176470588,196.5,11.0,2.4,0.3923304521276596,12.0,0.0
12de6462-600c-44dc-977a-dee13134f845,2024-03-30 10:00:00,68.13748,48,0.2595117970697999,11.145833333333334,8.0,15.0,10.0,4.946365248226951,370.0,105.98529411764706,95.5,10.5,0.1,0.00045101950354609944,1.5,6.145833333333333
12de6462-600c-44dc-977a-dee13134f845,2024-03-29 10:00:00,49.26521,48,0.27609697309746883,8.65625,4.0,14.0,8.5,13.608045212765957,714.0,289.3970588235294,219.5,10.5,1.1,0.05385527482269504,7.0,3.8854166666666665
12de6462-600c-44dc-977a-dee13134f845,2024-03-27 10:00:00,83.95143,48,0.30901699437494745,10.46875,8.0,15.0,10.0,2.1851728723404253,284.0,90.79411764705883,86.0,10.5,0.4,0.01347406914893617,7.5,5.46875
12de6462-600c-44dc-977a-dee13134f845,2024-03-26 10:00:00,70.78199,48,0.3253420847119801,13.375,10.0,16.0,13.5,2.356382978723404,719.0,284.2352941176471,222.0,11.0,0.0,0.0,0.0,8.375
12de6462-600c-44dc-977a-dee13134f845,2024-03-25 10:00:00,56.55418,48,0.3415707691678556,16.8125,12.0,22.0,16.0,12.070478723404255,685.0,175.3235294117647,145.5,11.0,0.0,0.0,0.0,11.8125
12de6462-600c-44dc-977a-dee13134f845,2024-03-24 10:00:00,51.05061,48,0.35769823883312546,14.072916666666666,10.0,20.0,12.0,11.574357269503547,737.0,279.0735294117647,175.0,11.5,0.0,0.0,0.0,9.072916666666666
12de6462-600c-44dc-977a-dee13134f845,2024-03-23 10:00:00,69.9767,48,0.37371971479046906,12.895833333333334,8.0,19.0,11.0,13.074024822695035,728.0,269.61764705882354,240.0,11.0,0.0,0.0,0.0,7.895833333333333
e2f6b76c-7ad5-4db0-a70f-107e3e2fd32f,2024-10-05 10:00:00,53.89492,48,-0.15005539834465262,9.40625,6.0,16.0,7.5,13.134640957446809,824.0,337.5882352941176,267.5,11.5,0.1,0.00040780141843971637,1.0,4.40625
71f7ad21-df36-449f-a624-52283cfb0c28,2024-10-27 10:00:00,81.16692,48,0.22611568550828803,6.395833333333333,5.0,7.0,6.0,0.41445035460992913,571.0,214.35294117647058,211.5,13.0,0.6,0.021099290780141843,23.5,1.3958333333333333
a978b3d8-feab-47ad-a91b-e37c844e75e9,2024-11-08 10:00:00,53.39874,48,0.42110087079608916,15.645833333333334,13.0,20.0,15.0,5.023197399527187,476.0,185.2941176470588,170.0,13.5,0.0,0.0,0.0,10.645833333333334
9e89605f-f2b5-4375-8f8a-05b043bc35b5,2024-10-13 10:00:00,111.86357,48,-0.012910296075008843,10.989583333333334,7.0,15.0,11.0,7.537123226950354,516.0,198.69117647058823,197.0,12.0,1.1,0.12303080673758865,9.0,5.989583333333333
12de6462-600c-44dc-977a-dee13134f845,2024-08-12 11:00:00,18.59067,48,-0.8820480249558535,8.020833333333334,6.0,12.0,8.0,2.0208333333333335,485.0,136.72058823529412,75.0,9.5,1.0,0.03308067375886525,6.0,3.0208333333333335
89ff4b82-803f-4e84-9827-2256e76f3f0a,2024-12-03 10:00:00,90.01847,48,0.7611042586607742,19.09375,12.0,27.0,19.5,29.421875,974.0,324.6470588235294,159.5,14.0,0.0,0.0,0.0,14.09375
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-12-22 10:00:00,18.99651,48,0.9291414114031743,15.020833333333334,10.0,21.0,14.0,12.105939716312056,930.0,338.61764705882354,263.5,14.5,1.0,0.091541445035461,10.0,10.020833333333334
28e1e31a-ab51-4bcb-84f7-f767e349c9af,2024-01-27 10:00:00,70.18804,48,0.9750645322571948,21.895833333333332,14.0,26.0,22.0,11.925088652482268,1035.0,523.0147058823529,553.5,14.0,0.0,0.0,0.0,16.895833333333332
2a0419db-c933-4072-b370-96b99be23f54,2024-11-25 10:00:00,65.41138,48,0.6648553979642867,14.427083333333334,8.0,22.0,13.5,28.350953014184398,1045.0,494.02941176470586,540.0,13.0,0.0,0.0,0.0,9.427083333333334
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-11-28 10:00:00,58.04415,48,0.7025274741691566,14.958333333333334,11.0,20.0,14.0,11.104609929078016,859.0,409.3235294117647,461.5,14.0,0.0,0.0,0.0,9.958333333333334
0d9d49d0-3e6c-40e1-9007-c33e07c6dbd6,2024-11-02 10:00:00,59.75122,48,0.3253420847119795,7.052083333333333,2.0,12.0,6.0,11.279144503546101,967.0,418.8382352941176,298.5,12.5,1.1,0.09248226950354611,7.0,2.53125
0777fca7-017d-46f0-a911-03a837c8fa68,2024-10-21 10:00:00,107.93139,48,0.12447926388678869,12.333333333333334,9.0,16.0,12.0,7.120567375886524,945.0,422.9852941176471,432.5,12.0,0.0,0.0,0.0,7.333333333333333
3a2cce8f-e7b2-4f35-95a0-99c4554cd028,2024-11-11 10:00:00,81.7707,48,0.46735921715800205,9.3125,5.0,16.0,9.0,11.95345744680851,923.0,274.70588235294116,92.0,13.0,0.1,0.00040780141843971626,1.0,4.3125
28e1e31a-ab51-4bcb-84f7-f767e349c9af,2024-11-04 10:00:00,74.57738,48,0.35769823883312546,10.208333333333334,2.0,20.0,9.5,43.445035460992905,963.0,399.5147058823529,366.5,13.0,0.0,0.0,0.0,5.958333333333333
71f7ad21-df36-449f-a624-52283cfb0c28,2024-12-29 10:00:00,86.99076,48,0.9668478136052773,13.427083333333334,12.0,16.0,14.0,1.6062721631205672,769.0,297.86764705882354,169.5,14.0,0.8,0.05606382978723404,16.0,8.427083333333334
01b6acd6-ff5e-4942-aef6-380d6d1839dd,2024-09-30 10:00:00,42.58347,48,-0.23449138957041052,10.125,5.0,17.0,9.0,21.643617021276597,770.0,286.8529411764706,233.0,11.5,0.0,0.0,0.0,5.125
12de6462-600c-44dc-977a-dee13134f845,2024-11-20 10:00:00,82.55083,48,0.5981809144059159,12.385416666666666,7.0,16.0,13.0,7.662123226950355,1000.0,402.1029411764706,317.0,14.0,1.0,0.06818705673758864,10.0,7.385416666666667
18f2c3c5-468a-4c37-9c80-fbcd351418c6,2024-11-09 10:00:00,85.6357,48,0.4366512319560638,17.447916666666668,10.0,21.0,18.0,8.630208333333334,733.0,231.80882352941177,121.0,13.5,0.2,0.001968085106382979,2.0,12.447916666666666
18f2c3c5-468a-4c37-9c80-fbcd351418c6,2024-09-22 11:00:00,48.88872,48,-0.3657225234972692,8.697916666666666,4.0,16.0,7.0,18.23127216312057,760.0,273.95588235294116,219.0,11.0,0.1,0.0007801418439716313,2.0,3.8645833333333335
18f2c3c5-468a-4c37-9c80-fbcd351418c6,2024-09-21 11:00:00,49.12465,48,-0.3816892202666586,7.53125,2.0,14.0,6.0,14.03623670212766,713.0,288.4264705882353,269.5,11.5,0.4,0.0074468085106382965,2.0,2.9270833333333335
12de6462-600c-44dc-977a-dee13134f845,2024-04-12 11:00:00,79.42775,48,0.03872228089217446,10.166666666666666,9.0,12.0,10.0,0.39716312056737596,283.0,104.73529411764706,85.5,9.5,1.6,0.1112754875886525,15.0,5.166666666666667
9e89605f-f2b5-4375-8f8a-05b043bc35b5,2024-09-17 11:00:00,52.98147,48,-0.44437817810461344,7.020833333333333,4.0,10.0,7.0,1.637854609929078,483.0,165.94117647058823,140.5,11.5,2.1,0.25985372340425533,12.0,2.0416666666666665
89ff4b82-803f-4e84-9827-2256e76f3f0a,2024-10-17 10:00:00,72.89127,48,0.05591699010060302,9.458333333333334,3.0,15.0,10.0,17.828014184397162,893.0,391.52941176470586,367.0,12.5,0.0,0.0,0.0,4.6875
71f7ad21-df36-449f-a624-52283cfb0c28,2024-05-05 11:00:00,40.92155,48,-0.3496474552512284,8.125,6.0,11.0,8.0,3.3882978723404253,445.0,146.7058823529412,59.5,9.0,0.0,0.0,0.0,3.125
71f7ad21-df36-449f-a624-52283cfb0c28,2024-05-01 11:00:00,40.94636,48,-0.2843591872810034,7.833333333333333,6.0,9.0,8.0,1.2907801418439715,379.0,115.29411764705883,46.0,8.5,0.4,0.008931737588652483,7.0,2.8333333333333335
71f7ad21-df36-449f-a624-52283cfb0c28,2024-04-30 11:00:00,40.94636,48,-0.2678143051621742,10.59375,8.0,14.0,10.0,2.496343085106383,244.0,48.470588235294116,12.0,8.0,2.1,0.46691378546099294,13.0,5.59375
71f7ad21-df36-449f-a624-52283cfb0c28,2024-04-28 11:00:00,46.98294,48,-0.23449138957040985,10.177083333333334,7.0,14.0,10.0,4.930740248226951,472.0,169.5441176470588,73.0,9.5,0.0,0.0,0.0,5.177083333333333
